"id","connection","value_type","value_format","unit","custom_axis","warning_high","warning_low","alarm_high","alarm_low","comp_target_var","product","variant_set","value_symbol","name_0","name_1","description_0","description_1","archive","delta","output","allow_update_output","request_comment","numval_format","config_incomplete","offset_sec","factor","comp","comp_recalc","archive_type","plcoperand","from_import","value_max","value_min","value_setpoint","name_2","name_3","name_4","description_2","description_3","description_4","color_class_id","parent","attr_jsonb"
"1422","-178","-1","1","-60","","","","","","","","","online.SCC Knoten 1[15757].avsys","online.SCC Knoten 1[15757].avsys","online.SCC Knoten 1[15757].avsys","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1423","-179","-1","1","-60","","","","","","","","","online.SCC Knoten 1[15757].avorg","online.SCC Knoten 1[15757].avorg","online.SCC Knoten 1[15757].avorg","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1424","-180","-1","1","-60","","","","","","","","","online.SCC Knoten 1[15757].avtec","online.SCC Knoten 1[15757].avtec","online.SCC Knoten 1[15757].avtec","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1425","-183","-1","1","-110","","","","","","","","","online.SCC Knoten 1[15757].fcsys","online.SCC Knoten 1[15757].fcsys","online.SCC Knoten 1[15757].fcsys","","","0","","0","0","0","d#0","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1426","-184","-1","1","-110","","","","","","","","","online.SCC Knoten 1[15757].fcorg","online.SCC Knoten 1[15757].fcorg","online.SCC Knoten 1[15757].fcorg","","","0","","0","0","0","d#0","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1427","-185","-1","1","-110","","","","","","","","","online.SCC Knoten 1[15757].fctec","online.SCC Knoten 1[15757].fctec","online.SCC Knoten 1[15757].fctec","","","0","","0","0","0","d#0","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1428","-186","-1","1","-110","","","","","","","","","online.SCC Knoten 1[15757].fctot","online.SCC Knoten 1[15757].fctot","online.SCC Knoten 1[15757].fctot","","","0","","0","0","0","d#0","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1429","-187","-1","1","-15","","","","","","","","","online.SCC Knoten 1[15757].ftsys","online.SCC Knoten 1[15757].ftsys","online.SCC Knoten 1[15757].ftsys","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1430","-188","-1","1","-15","","","","","","","","","online.SCC Knoten 1[15757].ftorg","online.SCC Knoten 1[15757].ftorg","online.SCC Knoten 1[15757].ftorg","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1431","-189","-1","1","-15","","","","","","","","","online.SCC Knoten 1[15757].fttec","online.SCC Knoten 1[15757].fttec","online.SCC Knoten 1[15757].fttec","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1432","-190","-1","1","-15","","","","","","","","","online.SCC Knoten 1[15757].fttot","online.SCC Knoten 1[15757].fttot","online.SCC Knoten 1[15757].fttot","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1433","-191","-1","1","-15","","","","","","","","","online.SCC Knoten 1[15757].ftcon","online.SCC Knoten 1[15757].ftcon","online.SCC Knoten 1[15757].ftcon","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1434","-192","-1","1","-15","","","","","","","","","online.SCC Knoten 1[15757].wtn","online.SCC Knoten 1[15757].wtn","online.SCC Knoten 1[15757].wtn","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1435","-193","-1","1","-15","","","","","","","","","online.SCC Knoten 1[15757].bttpm","online.SCC Knoten 1[15757].bttpm","online.SCC Knoten 1[15757].bttpm","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1436","-194","-1","1","-15","","","","","","","","","online.SCC Knoten 1[15757].bta","online.SCC Knoten 1[15757].bta","online.SCC Knoten 1[15757].bta","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1437","-195","-1","1","-15","","","","","","","","","online.SCC Knoten 1[15757].btp","online.SCC Knoten 1[15757].btp","online.SCC Knoten 1[15757].btp","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1438","-196","-1","1","-15","","","","","","","","","online.SCC Knoten 1[15757].wtb","online.SCC Knoten 1[15757].wtb","online.SCC Knoten 1[15757].wtb","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1439","-197","-1","1","-15","","","","","","","","","online.SCC Knoten 1[15757].ctarg","online.SCC Knoten 1[15757].ctarg","online.SCC Knoten 1[15757].ctarg","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1440","-198","-1","1","-110","","","","","","","","","online.SCC Knoten 1[15757].ptarg","online.SCC Knoten 1[15757].ptarg","online.SCC Knoten 1[15757].ptarg","","","0","","0","0","0","d#0","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1441","-199","-1","1","-110","","","","","","","","","online.SCC Knoten 1[15757].preal","online.SCC Knoten 1[15757].preal","online.SCC Knoten 1[15757].preal","","","0","","0","0","0","d#0","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1442","-309","-1","1","-60","","","","","","","","","online.SCC Knoten 2[15758].qr","online.SCC Knoten 2[15758].qr","online.SCC Knoten 2[15758].qr","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1443","-158","-1","1","-15","","","","","","","","","online.SCC Knoten 2[15758].ptft","online.SCC Knoten 2[15758].ptft","online.SCC Knoten 2[15758].ptft","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1444","-159","-1","1","-15","","","","","","","","","online.SCC Knoten 2[15758].tna","online.SCC Knoten 2[15758].tna","online.SCC Knoten 2[15758].tna","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1445","-160","-1","1","-60","","","","","","","","","online.SCC Knoten 2[15758].pna","online.SCC Knoten 2[15758].pna","online.SCC Knoten 2[15758].pna","","","0","","0","0","0","p#0.0 %","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1446","-163","-1","1","-60","","","","","","","","","online.SCC Knoten 2[15758].perr","online.SCC Knoten 2[15758].perr","online.SCC Knoten 2[15758].perr","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1447","-164","-1","1","-60","","","","","","","","","online.SCC Knoten 2[15758].avse","online.SCC Knoten 2[15758].avse","online.SCC Knoten 2[15758].avse","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1448","-165","-1","1","-110","","","","","","","","","online.SCC Knoten 2[15758].ptrend_delta","online.SCC Knoten 2[15758].ptrend_delta","online.SCC Knoten 2[15758].ptrend_delta","","","0","","0","0","0","d#0","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1449","-166","-1","1","-110","","","","","","","","","online.SCC Knoten 2[15758].ptrend","online.SCC Knoten 2[15758].ptrend","online.SCC Knoten 2[15758].ptrend","","","0","","0","0","0","d#0","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1450","-168","-1","1","-110","","","","","","","","","online.SCC Knoten 2[15758].pscrap","online.SCC Knoten 2[15758].pscrap","online.SCC Knoten 2[15758].pscrap","","","0","","0","0","0","d#0","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1451","-175","-1","1","-60","","","","","","","","","online.SCC Knoten 2[15758].oee","online.SCC Knoten 2[15758].oee","online.SCC Knoten 2[15758].oee","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1452","-176","-1","1","-60","","","","","","","","","online.SCC Knoten 2[15758].avp","online.SCC Knoten 2[15758].avp","online.SCC Knoten 2[15758].avp","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1453","-177","-1","1","-60","","","","","","","","","online.SCC Knoten 2[15758].avtot","online.SCC Knoten 2[15758].avtot","online.SCC Knoten 2[15758].avtot","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1454","-178","-1","1","-60","","","","","","","","","online.SCC Knoten 2[15758].avsys","online.SCC Knoten 2[15758].avsys","online.SCC Knoten 2[15758].avsys","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1455","-179","-1","1","-60","","","","","","","","","online.SCC Knoten 2[15758].avorg","online.SCC Knoten 2[15758].avorg","online.SCC Knoten 2[15758].avorg","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1456","-180","-1","1","-60","","","","","","","","","online.SCC Knoten 2[15758].avtec","online.SCC Knoten 2[15758].avtec","online.SCC Knoten 2[15758].avtec","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1457","-183","-1","1","-110","","","","","","","","","online.SCC Knoten 2[15758].fcsys","online.SCC Knoten 2[15758].fcsys","online.SCC Knoten 2[15758].fcsys","","","0","","0","0","0","d#0","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1458","-184","-1","1","-110","","","","","","","","","online.SCC Knoten 2[15758].fcorg","online.SCC Knoten 2[15758].fcorg","online.SCC Knoten 2[15758].fcorg","","","0","","0","0","0","d#0","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1459","-185","-1","1","-110","","","","","","","","","online.SCC Knoten 2[15758].fctec","online.SCC Knoten 2[15758].fctec","online.SCC Knoten 2[15758].fctec","","","0","","0","0","0","d#0","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1460","-186","-1","1","-110","","","","","","","","","online.SCC Knoten 2[15758].fctot","online.SCC Knoten 2[15758].fctot","online.SCC Knoten 2[15758].fctot","","","0","","0","0","0","d#0","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1461","-187","-1","1","-15","","","","","","","","","online.SCC Knoten 2[15758].ftsys","online.SCC Knoten 2[15758].ftsys","online.SCC Knoten 2[15758].ftsys","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1462","-188","-1","1","-15","","","","","","","","","online.SCC Knoten 2[15758].ftorg","online.SCC Knoten 2[15758].ftorg","online.SCC Knoten 2[15758].ftorg","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1463","-189","-1","1","-15","","","","","","","","","online.SCC Knoten 2[15758].fttec","online.SCC Knoten 2[15758].fttec","online.SCC Knoten 2[15758].fttec","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1464","-190","-1","1","-15","","","","","","","","","online.SCC Knoten 2[15758].fttot","online.SCC Knoten 2[15758].fttot","online.SCC Knoten 2[15758].fttot","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1465","-191","-1","1","-15","","","","","","","","","online.SCC Knoten 2[15758].ftcon","online.SCC Knoten 2[15758].ftcon","online.SCC Knoten 2[15758].ftcon","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1466","-192","-1","1","-15","","","","","","","","","online.SCC Knoten 2[15758].wtn","online.SCC Knoten 2[15758].wtn","online.SCC Knoten 2[15758].wtn","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1467","-193","-1","1","-15","","","","","","","","","online.SCC Knoten 2[15758].bttpm","online.SCC Knoten 2[15758].bttpm","online.SCC Knoten 2[15758].bttpm","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1468","-194","-1","1","-15","","","","","","","","","online.SCC Knoten 2[15758].bta","online.SCC Knoten 2[15758].bta","online.SCC Knoten 2[15758].bta","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1469","-195","-1","1","-15","","","","","","","","","online.SCC Knoten 2[15758].btp","online.SCC Knoten 2[15758].btp","online.SCC Knoten 2[15758].btp","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1470","-196","-1","1","-15","","","","","","","","","online.SCC Knoten 2[15758].wtb","online.SCC Knoten 2[15758].wtb","online.SCC Knoten 2[15758].wtb","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1471","-197","-1","1","-15","","","","","","","","","online.SCC Knoten 2[15758].ctarg","online.SCC Knoten 2[15758].ctarg","online.SCC Knoten 2[15758].ctarg","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1472","-198","-1","1","-110","","","","","","","","","online.SCC Knoten 2[15758].ptarg","online.SCC Knoten 2[15758].ptarg","online.SCC Knoten 2[15758].ptarg","","","0","","0","0","0","d#0","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1473","-199","-1","1","-110","","","","","","","","","online.SCC Knoten 2[15758].preal","online.SCC Knoten 2[15758].preal","online.SCC Knoten 2[15758].preal","","","0","","0","0","0","d#0","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1474","-309","-1","1","-60","","","","","","","","","online.SCC Knoten 3[15759].qr","online.SCC Knoten 3[15759].qr","online.SCC Knoten 3[15759].qr","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1475","-158","-1","1","-15","","","","","","","","","online.SCC Knoten 3[15759].ptft","online.SCC Knoten 3[15759].ptft","online.SCC Knoten 3[15759].ptft","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1476","-159","-1","1","-15","","","","","","","","","online.SCC Knoten 3[15759].tna","online.SCC Knoten 3[15759].tna","online.SCC Knoten 3[15759].tna","","","0","","0","0","0","t","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1477","-160","-1","1","-60","","","","","","","","","online.SCC Knoten 3[15759].pna","online.SCC Knoten 3[15759].pna","online.SCC Knoten 3[15759].pna","","","0","","0","0","0","p#0.0 %","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1478","-163","-1","1","-60","","","","","","","","","online.SCC Knoten 3[15759].perr","online.SCC Knoten 3[15759].perr","online.SCC Knoten 3[15759].perr","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1479","-164","-1","1","-60","","","","","","","","","online.SCC Knoten 3[15759].avse","online.SCC Knoten 3[15759].avse","online.SCC Knoten 3[15759].avse","","","0","","0","0","0","d##.#","0","0","1","0","0","","","","","","","","","","","","","","","null"
"1480","-165","-1","1","-110","","","","","","","","","online.SCC Knoten 3[15759].ptrend_delta","online.SCC Knoten 3[15759].ptrend_delta","online.SCC Knoten 3[15759].ptrend_delta","","","0","","0","0","0","d#0","0","0","1","0","0","","","","","","","","","","","","","","","null"
